"Dock Timestamp","Undock Timestamp","Vessel Name","Berth Name","Terminal Name","Current Port","Current Port Ata","Destination Port","Load Condition At Arrival","Current Port Atd","Load Condition At Departure","Time At Berth","Time At Port","Vessel Type - Generic","Capacity - Dwt","Capacity - Gt",Built,"Current Port Unlocode","Port Operation",Mmsi,Imo,"Current Port Country","Draught At Arrival","Origin Port Unlocode","Origin Port Country","Commercial Market","Commercial Size Class","Capacity - Teu","Capacity - Liquid Gas","Voyage Distance Travelled","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port","Voyage Time Underway","Draught At Departure"
"2024-04-02 00:59:00","2024-04-02 16:27:00","MBC DAISY",1A,"Multi Purpose Terminal",SINES,"2024-04-02 00:32:00",,Laden,"2024-04-02 16:40:00",Laden,15.5,16.1,"Bulk Carrier",15332,10154,2011,PTSIE,NONE,256259000,9609902,PT,8.3,DZAZW,DZ,"DRY BULK",HANDYSIZE,,,26,6.1,8.9,4.8,"2024-02-18 07:33:00",ARZEW,1049.0,8.3
"2024-04-01 23:13:00","2024-04-01 23:59:00","CTE CELSO MADEIRA",5,"Oil and Products Terminal",SINES,"2024-04-01 22:04:00",SINES,N/A,"2024-04-02 00:03:00",N/A,0.8,2.0,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,11.1,15.3,0.0,"2024-04-01 21:55:00",SINES,0.2,0.0
"2024-04-01 23:06:00","2024-04-01 23:12:00","CTE CELSO MADEIRA",7,"Oil and Products Terminal",SINES,"2024-04-01 22:04:00",,N/A,"2024-04-02 00:03:00",N/A,0.1,2.0,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,11.1,15.3,0.0,"2024-04-01 21:55:00",SINES,0.2,0.0
"2024-04-01 22:39:00","2024-04-01 23:52:00",GOLIAS,5,"Oil and Products Terminal",SINES,"2024-03-30 14:17:00",SINES,N/A,"2024-04-02 00:25:00",N/A,1.2,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
"2024-04-01 22:24:00","2024-04-02 03:09:00","CGAS JUPITER",7,"Oil and Products Terminal",SINES,"2024-04-01 22:06:00",SINES,"In ballast","2024-04-02 03:17:00","In ballast",4.8,5.2,"LPG Tanker",3090,2708,2004,PTSIE,NONE,255802440,9261578,PT,4.9,PTLIS,PT,"LPG CARRIERS",SGC,,2939,294,5.2,8.7,28.5,"2024-03-28 16:35:00",LISBOA,101.5,4.9
"2024-04-01 21:33:00","2024-04-01 21:48:00","CTE CELSO MADEIRA",2,"Multi Purpose Terminal",SINES,"2024-04-01 18:42:00",SINES,N/A,"2024-04-01 21:55:00",N/A,0.3,3.2,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,6,16.1,22.8,0.0,"2024-04-01 18:23:00",SINES,0.3,0.0
"2024-04-01 19:20:00","2024-04-01 19:39:00",GOLIAS,4,"Oil and Products Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-04-02 00:25:00",N/A,0.3,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
"2024-04-01 19:18:00",,"PACIFIC QUARTZ",4,"Oil and Products Terminal",SINES,"2024-04-01 18:59:00",,"Partially Laden",,,,,"Crude Oil Tanker",47941,28778,2011,PTSIE,,636015154,9573696,PT,8.3,NLIJM,NL,"WET BULK",HANDYMAX/MR,,,1335,10.8,16.8,43.6,"2024-03-25 11:51:00",IJMUIDEN,175.1,
"2024-04-01 19:14:00","2024-04-02 04:34:00","VB LUSITANIA",Container,"Container Terminal XXI",SINES,"2024-04-01 18:56:00",SINES,N/A,"2024-04-02 04:36:00",N/A,9.3,9.7,Tug,,359,2024,PTSIE,NA,255915750,9998200,PT,5.7,PTSIE,PT,"SUPPORTING VESSELS",,,,2,6.3,6.3,0.3,"2024-04-01 18:23:00",SINES,0.6,5.7
"2024-04-01 19:13:00","2024-04-02 09:58:00","WEC MONDRIAAN",Container,"Container Terminal XXI",SINES,"2024-04-01 18:57:00",SETUBAL,Laden,"2024-04-02 09:59:00","Partially Laden",14.8,15.0,"Container Ship",11273,9981,2006,PTSIE,DISCHARGE,255805775,9354363,PT,8.7,MAAGA,MA,"CONTAINER SHIPS","SMALL FEEDER",868,,997,12.8,16.7,68.1,"2024-03-26 22:30:00",AGADIR,140.5,7.6
"2024-04-01 19:06:00","2024-04-02 04:33:00","MED ANTARES",Container,"Container Terminal XXI",SINES,"2024-04-01 18:56:00",SINES,N/A,"2024-04-02 04:35:00",N/A,9.5,9.7,Tug,156,,2019,PTSIE,NA,255806406,9803821,PT,6.0,ESSFO,ES,"SUPPORTING VESSELS",,,,3,7.6,11.3,0.3,"2024-02-24 12:58:00","SAN FERNANDO",894.0,6.0
"2024-04-01 17:46:00","2024-04-01 18:21:00",MONFORTE,4,"Oil and Products Terminal",SINES,"2024-04-01 09:03:00",,N/A,,,0.6,,Tug,131,270,1995,PTSIE,,263601650,9071246,PT,5.4,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.4,7.6,0.1,"2024-04-01 08:27:00",SINES,0.6,
"2024-04-01 17:16:00","2024-04-01 18:17:00","CTE CELSO MADEIRA",7,"Oil and Products Terminal",SINES,"2024-04-01 11:14:00",SINES,N/A,"2024-04-01 18:23:00",N/A,1.0,7.2,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,11.2,20.0,0.0,"2024-04-01 11:03:00",SINES,0.2,0.0
"2024-04-01 17:15:00","2024-04-01 18:12:00",SPARTACUS,7,"Oil and Products Terminal",SINES,"2024-03-26 21:36:00",SINES,N/A,"2024-04-01 18:32:00",N/A,1.0,140.9,Tug,,,,PTSIE,NA,263602555,0,PT,0.0,PTPRM,PT,"OTHER MARKETS",,,,4,7.2,9.8,0.0,"2024-03-17 17:47:00",PORTIMAO,219.8,0.0
"2024-04-01 15:54:00","2024-04-02 14:45:00","BAHIA TRES",1A,"Multi Purpose Terminal",SINES,"2024-04-01 15:31:00",,"Partially Laden","2024-04-03 08:43:00",Laden,22.9,41.2,"Oil Products Tanker",6850,4969,2007,PTSIE,LOAD,224994000,9428671,PT,6.0,PTSIE,PT,"WET BULK",HANDYSIZE,,,4,5.2,6.0,0.0,"2024-04-01 14:57:00",SINES,0.6,6.8
"2024-04-01 15:51:00","2024-04-01 16:08:00",SPARTACUS,1A,"Multi Purpose Terminal",SINES,"2024-03-26 21:36:00",,N/A,"2024-04-01 18:32:00",N/A,0.3,140.9,Tug,,,,PTSIE,NA,263602555,0,PT,0.0,PTPRM,PT,"OTHER MARKETS",,,,4,7.2,9.8,0.0,"2024-03-17 17:47:00",PORTIMAO,219.8,0.0
"2024-04-01 15:02:00","2024-04-01 15:16:00",SPARTACUS,1A,"Multi Purpose Terminal",SINES,"2024-03-26 21:36:00",,N/A,"2024-04-01 18:32:00",N/A,0.2,140.9,Tug,,,,PTSIE,NA,263602555,0,PT,0.0,PTPRM,PT,"OTHER MARKETS",,,,4,7.2,9.8,0.0,"2024-03-17 17:47:00",PORTIMAO,219.8,0.0
"2024-04-01 14:39:00","2024-04-01 15:16:00","CTE CELSO MADEIRA",1A,"Multi Purpose Terminal",SINES,"2024-04-01 11:14:00",,N/A,"2024-04-01 18:23:00",N/A,0.6,7.2,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,11.2,20.0,0.0,"2024-04-01 11:03:00",SINES,0.2,0.0
"2024-04-01 11:41:00","2024-04-02 12:15:00",EXCELLO,3,"Oil and Products Terminal",SINES,"2024-04-01 11:17:00",,"Partially Laden","2024-04-02 12:25:00",Laden,24.6,25.1,"Oil/Chemical Tanker",19999,13798,2008,PTSIE,LOAD,266273000,9308558,PT,7.7,PTSIE,PT,"WET BULK",HANDYSIZE,,,1144,7.8,12.2,103.1,"2024-03-22 13:22:00",SINES,237.9,9.0
"2024-04-01 11:38:00","2024-04-01 12:16:00","CASTELO DE SAO JORGE",3,"Oil and Products Terminal",SINES,"2024-04-01 11:18:00",,N/A,"2024-04-02 12:26:00",N/A,0.6,25.1,"Fire Fighting Vessel",162,386,2005,PTSIE,NA,263625000,9319179,PT,6.5,PTSIE,PT,"SUPPORTING VESSELS",,,,2,5.3,6.6,0.0,"2024-04-01 11:03:00",SINES,0.3,6.5
"2024-04-01 10:54:00","2024-04-01 10:59:00","CTE CELSO MADEIRA",3,"Oil and Products Terminal",SINES,"2024-04-01 08:51:00",SINES,N/A,"2024-04-01 11:03:00",N/A,0.1,2.2,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,5,10.1,15.3,0.0,"2024-04-01 08:24:00",SINES,0.5,0.0
"2024-04-01 09:36:00","2024-04-01 10:46:00",MONFORTE,"Sines LNG","REN Atlantico Terminal LNG",SINES,"2024-04-01 09:03:00",,N/A,,,1.2,,Tug,131,270,1995,PTSIE,,263601650,9071246,PT,5.4,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.4,7.6,0.1,"2024-04-01 08:27:00",SINES,0.6,
"2024-04-01 09:30:00","2024-04-02 11:32:00","LNG IMO","Sines LNG","REN Atlantico Terminal LNG",SINES,"2024-04-01 09:04:00",,Laden,"2024-04-02 11:47:00","Partially Laden",26.0,26.7,"LNG Tanker",83684,98798,2008,PTSIE,DISCHARGE,310565000,9311581,PT,11.4,NGBON,NG,"LNG CARRIERS",LNGC,,148452,5473,12.4,19.3,0.0,"2024-03-17 01:34:00",BONNY,367.5,9.3
"2024-04-01 09:28:00","2024-04-01 10:47:00","CASTELO DE SAO JORGE","Sines LNG","REN Atlantico Terminal LNG",SINES,"2024-04-01 09:06:00",SINES,N/A,"2024-04-01 11:03:00",N/A,1.3,2.0,"Fire Fighting Vessel",162,386,2005,PTSIE,NA,263625000,9319179,PT,6.5,,PT,"SUPPORTING VESSELS",,,,3,5.3,6.6,0.0,"2024-04-01 09:05:00","SINES ANCH",0.0,6.5
"2024-04-01 08:06:00","2024-04-01 08:18:00","CTE CELSO MADEIRA",2,"Oil and Products Terminal",SINES,"2024-04-01 05:52:00",SINES,N/A,"2024-04-01 08:24:00",N/A,0.2,2.5,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,11.0,17.1,0.0,"2024-04-01 05:33:00",SINES,0.3,0.0
"2024-04-01 07:30:00","2024-04-01 14:52:00","BAHIA TRES",Container,"Container Terminal XXI",SINES,"2024-04-01 07:16:00",SINES,"Partially Laden","2024-04-01 14:57:00","Partially Laden",7.4,7.7,"Oil Products Tanker",6850,4969,2007,PTSIE,NONE,224994000,9428671,PT,6.0,PTSET,PT,"WET BULK",HANDYSIZE,,,50,7.9,9.7,0.0,"2024-04-01 01:07:00",SETUBAL,6.2,6.0
"2024-04-01 07:20:00","2024-04-01 08:13:00",MONFORTE,2,"Oil and Products Terminal",SINES,"2024-04-01 06:02:00",SINES,N/A,"2024-04-01 08:27:00",N/A,0.9,2.4,Tug,131,270,1995,PTSIE,NA,263601650,9071246,PT,5.4,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.3,7.5,0.0,"2024-04-01 05:37:00",SINES,0.4,5.4
"2024-04-01 06:33:00","2024-04-01 08:20:00","CASTELO DE SAO JORGE",2,"Oil and Products Terminal",SINES,"2024-04-01 06:02:00",SINES,N/A,"2024-04-01 08:27:00",N/A,1.8,2.4,"Fire Fighting Vessel",162,386,2005,PTSIE,NA,263625000,9319179,PT,6.5,,PT,"SUPPORTING VESSELS",,,,2,5.0,6.1,0.0,"2024-04-01 06:01:00","SINES ANCH",0.0,6.5
"2024-04-01 06:32:00","2024-04-01 07:38:00","MED ANTARES",2,"Oil and Products Terminal",SINES,"2024-04-01 06:07:00",SINES,N/A,"2024-04-01 07:42:00",N/A,1.1,1.6,Tug,156,,2019,PTSIE,NA,255806406,9803821,PT,6.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,7.8,11.7,0.0,"2024-04-01 05:32:00",SINES,0.6,6.0
"2024-04-01 06:26:00",,ARAGONA,2,"Oil and Products Terminal",SINES,"2024-04-01 06:05:00",,Laden,,,,,"Crude Oil Tanker",319319,158970,2012,PTSIE,,241162000,9513115,PT,20.4,BRGEB,BR,"WET BULK",VLCC/ULCC,,,4487,10.1,14.9,150.9,"2024-03-07 10:58:00",GEBIG,595.1,
"2024-04-01 01:43:00","2024-04-01 02:14:00","CTE CELSO MADEIRA",3,"Oil and Products Terminal",SINES,"2024-03-31 20:21:00",SINES,N/A,"2024-04-01 05:33:00",N/A,0.5,9.2,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,,PT,"SUPPORTING VESSELS",,,,4,,12.0,0.0,"2024-03-31 20:20:00","SINES ANCH",0.0,0.0
"2024-03-31 21:54:00","2024-04-01 05:25:00",MONFORTE,3,"Multi Purpose Terminal",SINES,"2024-03-31 20:29:00",SINES,N/A,"2024-04-01 05:37:00",N/A,7.5,9.1,Tug,131,270,1995,PTSIE,NA,263601650,9071246,PT,5.4,PTSIE,PT,"SUPPORTING VESSELS",,,,1,3.7,3.7,0.0,"2024-03-31 20:22:00",SINES,0.1,5.4
"2024-03-31 21:28:00","2024-04-01 17:49:00",GOLIAS,3,"Multi Purpose Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-04-02 00:25:00",N/A,20.4,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
"2024-03-31 21:01:00","2024-03-31 21:17:00",GOLIAS,4,"Oil and Products Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-04-02 00:25:00",N/A,0.3,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
"2024-03-31 21:00:00","2024-03-31 21:43:00",MONFORTE,4,"Oil and Products Terminal",SINES,"2024-03-31 20:29:00",,N/A,"2024-04-01 05:37:00",N/A,0.7,9.1,Tug,131,270,1995,PTSIE,NA,263601650,9071246,PT,5.4,PTSIE,PT,"SUPPORTING VESSELS",,,,1,3.7,3.7,0.0,"2024-03-31 20:22:00",SINES,0.1,5.4
"2024-03-31 20:54:00","2024-04-01 18:24:00","MOUNT KIBO",4,"Oil and Products Terminal",SINES,"2024-03-31 20:30:00",ALGECIRAS,"In ballast","2024-04-01 18:30:00",Laden,21.5,22.0,"Chemical Tanker",37843,23313,2010,PTSIE,LOAD,636019845,9470997,PT,7.2,ESLPA,ES,"WET BULK",HANDYSIZE,,,661,11.6,13.6,31.8,"2024-03-28 03:08:00","LAS PALMAS",89.4,11.3
"2024-03-31 19:24:00","2024-03-31 19:42:00",GOLIAS,4,"Oil and Products Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-04-02 00:25:00",N/A,0.3,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
"2024-03-31 19:03:00","2024-03-31 19:40:00",MONFORTE,4,"Oil and Products Terminal",SINES,"2024-03-30 14:17:00",SINES,N/A,"2024-03-31 20:22:00",N/A,0.6,30.1,Tug,131,270,1995,PTSIE,NA,263601650,9071246,PT,5.4,PTSIE,PT,"SUPPORTING VESSELS",,,,1,6.0,8.3,0.0,"2024-03-30 14:10:00",SINES,0.1,5.4
"2024-03-31 18:49:00","2024-03-31 18:51:00","CTE CELSO MADEIRA",5,"Oil and Products Terminal",SINES,"2024-03-31 17:21:00",SINES,N/A,"2024-03-31 19:46:00",N/A,0.0,2.4,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,7.7,11.6,0.0,"2024-03-31 17:08:00",SINES,0.2,0.0
"2024-03-31 18:18:00","2024-03-31 18:21:00","CTE CELSO MADEIRA",10,"Petrochemical Terminal",SINES,"2024-03-31 17:21:00",,N/A,"2024-03-31 19:46:00",N/A,0.1,2.4,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,7.7,11.6,0.0,"2024-03-31 17:08:00",SINES,0.2,0.0
"2024-03-31 18:18:00","2024-03-31 18:46:00",GOLIAS,10,"Petrochemical Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-04-02 00:25:00",N/A,0.5,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
"2024-03-31 18:02:00","2024-03-31 18:17:00","CTE CELSO MADEIRA",7,"Oil and Products Terminal",SINES,"2024-03-31 17:21:00",,N/A,"2024-03-31 19:46:00",N/A,0.3,2.4,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,7.7,11.6,0.0,"2024-03-31 17:08:00",SINES,0.2,0.0
"2024-03-31 17:40:00","2024-03-31 18:05:00",MONFORTE,7,"Oil and Products Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-03-31 20:22:00",N/A,0.4,30.1,Tug,131,270,1995,PTSIE,NA,263601650,9071246,PT,5.4,PTSIE,PT,"SUPPORTING VESSELS",,,,1,6.0,8.3,0.0,"2024-03-30 14:10:00",SINES,0.1,5.4
"2024-03-31 17:39:00","2024-03-31 17:49:00",GOLIAS,7,"Oil and Products Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-04-02 00:25:00",N/A,0.2,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
"2024-03-31 17:38:00","2024-04-01 17:32:00","ECO ROYALTY",7,"Oil and Products Terminal",SINES,"2024-03-31 17:21:00",,"In ballast","2024-04-01 17:41:00",Laden,23.9,24.3,"LPG Tanker",3720,3589,2015,PTSIE,LOAD,538006249,9710323,PT,4.7,PTLEI,PT,"LPG CARRIERS",SGC,,3500,250,11.2,12.9,8.4,"2024-03-30 10:24:00",LEIXOES,31.0,5.6
"2024-03-31 17:25:00","2024-03-31 17:55:00","CTE CELSO MADEIRA",2,"Oil and Products Terminal",SINES,"2024-03-31 17:21:00",,N/A,"2024-03-31 19:46:00",N/A,0.5,2.4,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,7.7,11.6,0.0,"2024-03-31 17:08:00",SINES,0.2,0.0
"2024-03-31 16:30:00","2024-03-31 17:05:00","CTE CELSO MADEIRA",2,"Oil and Products Terminal",SINES,"2024-03-31 14:29:00",SINES,N/A,"2024-03-31 17:08:00",N/A,0.6,2.7,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,6,10.0,13.1,0.0,"2024-03-31 13:56:00",SINES,0.6,0.0
"2024-03-31 16:10:00","2024-03-31 16:31:00",GOLIAS,7,"Oil and Products Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-04-02 00:25:00",N/A,0.4,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
"2024-03-31 16:09:00","2024-03-31 16:22:00","CTE CELSO MADEIRA",6,"Oil and Products Terminal",SINES,"2024-03-31 14:29:00",,N/A,"2024-03-31 17:08:00",N/A,0.2,2.7,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,6,10.0,13.1,0.0,"2024-03-31 13:56:00",SINES,0.6,0.0
"2024-03-31 14:55:00","2024-04-01 05:29:00","MED ANTARES",Container,"Container Terminal XXI",SINES,"2024-03-31 14:42:00",SINES,N/A,"2024-04-01 05:32:00",N/A,14.6,14.8,Tug,156,,2019,PTSIE,NA,255806406,9803821,PT,6.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.9,7.3,0.2,"2024-03-31 14:05:00",SINES,0.6,6.0
"2024-03-31 14:46:00","2024-04-01 05:26:00","VB LUSITANIA",Container,"Container Terminal XXI",SINES,"2024-03-31 14:37:00",SINES,N/A,"2024-04-01 05:29:00",N/A,14.7,14.9,Tug,,359,2024,PTSIE,NA,255915750,9998200,PT,5.7,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.5,10.4,0.1,"2024-03-31 14:06:00",SINES,0.5,5.7
"2024-03-31 14:44:00","2024-04-02 12:02:00",KLEVEN,Container,"Container Terminal XXI",SINES,"2024-03-31 14:38:00",,Laden,"2024-04-02 12:04:00",Laden,45.3,45.4,"Container Ship",84900,81488,1996,PTSIE,DISCHARGE,636018912,9085546,PT,14.0,ITGIT,IT,"CONTAINER SHIPS","POST PANAMAX",6418,,1340,11.3,17.3,14.3,"2024-03-26 03:01:00","GIOIA TAURO",131.6,12.1
"2024-03-31 12:54:00","2024-03-31 15:56:00",GOLIAS,2,"Oil and Products Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-04-02 00:25:00",N/A,3.0,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
"2024-03-31 12:42:00","2024-03-31 12:53:00",GOLIAS,7,"Oil and Products Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-04-02 00:25:00",N/A,0.2,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
"2024-03-31 12:32:00","2024-03-31 12:58:00","CTE CELSO MADEIRA",7,"Oil and Products Terminal",SINES,"2024-03-31 12:27:00",SINES,N/A,"2024-03-31 13:03:00",N/A,0.4,0.6,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,14.1,16.3,0.0,"2024-03-31 12:16:00",SINES,0.2,0.0
"2024-03-31 07:04:00","2024-03-31 12:13:00",GOLIAS,3,"Multi Purpose Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-04-02 00:25:00",N/A,5.2,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
"2024-03-31 00:43:00","2024-03-31 00:58:00","CTE CELSO MADEIRA",Container,"Container Terminal XXI",SINES,"2024-03-31 00:01:00",SINES,N/A,"2024-03-31 00:59:00",N/A,0.3,1.0,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,5,9.3,14.5,0.0,"2024-03-30 23:32:00",SINES,0.5,0.0
"2024-03-31 00:24:00","2024-03-31 01:03:00","MED ANTARES",Container,"Container Terminal XXI",SINES,"2024-03-31 00:03:00",SINES,N/A,"2024-03-31 01:06:00",N/A,0.7,1.1,Tug,156,,2019,PTSIE,NA,255806406,9803821,PT,6.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.7,7.8,0.0,"2024-03-30 23:33:00",SINES,0.5,6.0
"2024-03-31 00:24:00","2024-04-02 04:32:00","MSC ROMANE",Container,"Container Terminal XXI",SINES,"2024-03-31 00:06:00",,Laden,"2024-04-02 04:33:00",Laden,52.1,52.5,"Container Ship",109802,97805,2017,PTSIE,NONE,255805867,9745653,PT,14.0,BEANR,BE,"CONTAINER SHIPS","POST PANAMAX",9400,,1667,14.0,20.8,3.8,"2024-03-25 13:22:00",ANTWERP,130.7,13.1
"2024-03-31 00:22:00","2024-03-31 01:01:00","VB LUSITANIA",Container,"Container Terminal XXI",SINES,"2024-03-31 00:07:00",SINES,N/A,"2024-03-31 01:07:00",N/A,0.7,1.0,Tug,,359,2024,PTSIE,NA,255915750,9998200,PT,5.7,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.3,9.0,0.0,"2024-03-30 23:35:00",SINES,0.5,5.7
"2024-03-30 23:10:00","2024-04-01 05:32:00","CASTELO DE SAO JORGE","Sines LNG","REN Atlantico Terminal LNG",SINES,"2024-03-30 14:18:00",SINES,N/A,"2024-04-01 05:40:00",N/A,30.4,39.4,"Fire Fighting Vessel",162,386,2005,PTSIE,NA,263625000,9319179,PT,6.5,,PT,"SUPPORTING VESSELS",,,,2,5.5,7.6,0.0,"2024-03-30 14:17:00","SINES ANCH",0.0,6.5
"2024-03-30 20:49:00","2024-03-31 06:49:00",GOLIAS,3,"Multi Purpose Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-04-02 00:25:00",N/A,10.0,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
"2024-03-30 20:15:00","2024-03-30 23:31:00","CTE CELSO MADEIRA",Container,"Container Terminal XXI",SINES,"2024-03-30 19:30:00",SINES,N/A,"2024-03-30 23:32:00",N/A,3.3,4.0,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,13.5,19.1,0.0,"2024-03-30 19:17:00",SINES,0.2,0.0
"2024-03-30 20:06:00","2024-03-30 20:36:00",GOLIAS,3,"Multi Purpose Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-04-02 00:25:00",N/A,0.5,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
"2024-03-30 19:14:00","2024-03-30 19:46:00",GOLIAS,10,"Petrochemical Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-04-02 00:25:00",N/A,0.5,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
"2024-03-30 19:06:00","2024-03-31 18:46:00","GASCHEM CARIBIC",10,"Petrochemical Terminal",SINES,"2024-03-30 18:42:00",,Laden,"2024-03-31 18:52:00","Partially Laden",23.7,24.2,"LPG Tanker",9305,7313,2011,PTSIE,DISCHARGE,636091878,9371684,PT,6.4,ESTAR,ES,"LPG CARRIERS",SGC,,8325,995,8.8,13.3,31.0,"2024-03-24 07:59:00",TARRAGONA,154.7,5.5
"2024-03-30 17:55:00","2024-03-30 18:27:00",GOLIAS,6,"Oil and Products Terminal",SINES,"2024-03-30 14:17:00",,N/A,"2024-04-02 00:25:00",N/A,0.5,58.1,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.2,7.2,0.0,"2024-03-30 14:10:00",SINES,0.1,0.0
