Berth Name,Terminal Name,Time At Berth,Time At Port,Vessel Type - Generic,Commercial Market,Voyage Distance Travelled,Voyage Speed Average,Year of build,Voyage Origin Port,Flag,Gross tonnage,Deadweight,Length,Breadth
7,2,3.2771447329921766,3.295836866004329,4,7,7.0,5.2,2019,93,30,213,91,70,30
12,4,-0.5108256237659907,3.32862668882732,17,6,2.0,5.3,1979,105,27,68,123,73,36
12,4,-0.5108256237659907,3.3250360206965914,5,6,3.0,5.9,2005,105,27,130,112,77,0
4,1,-0.35667494393873245,3.3214324131932926,5,6,3.0,5.9,2009,105,27,150,146,84,0
11,0,1.3609765531356006,1.4350845252893227,14,7,4.0,9.1,2007,105,32,156,274,116,7
11,0,3.4339872044851463,3.4436180975461075,3,0,283.0,11.0,1998,26,21,18,89,26,12
8,2,1.589235205116581,1.667706820558076,14,7,69.0,7.4,2007,101,32,156,274,116,7
11,0,-0.35667494393873245,0.0,5,6,4.0,6.3,2010,105,32,145,195,89,0
7,2,-0.6931471805599453,3.3214324131932926,5,6,3.0,5.9,2009,105,27,150,146,84,0
7,2,-1.2039728043259361,3.32862668882732,17,6,2.0,5.3,1979,105,27,68,123,73,36
11,0,3.517497837358316,3.5234150143864045,3,0,1207.0,12.2,2016,6,27,263,35,83,30
11,0,0.7419373447293773,0.8329091229351039,5,6,3.0,6.4,2010,105,32,145,195,89,0
12,4,-0.35667494393873245,3.3250360206965914,5,6,3.0,5.9,2005,105,27,130,112,77,0
12,4,-0.2231435513142097,3.32862668882732,17,6,2.0,5.3,1979,105,27,68,123,73,36
12,4,0.0,3.3214324131932926,5,6,3.0,5.9,2009,105,27,150,146,84,0
12,4,3.2228678461377385,3.250374491927572,10,3,4632.0,11.7,2002,80,20,243,285,71,26
4,1,-0.916290731874155,3.3250360206965914,5,6,3.0,5.9,2005,105,27,130,112,77,0
5,2,-1.2039728043259361,0.6418538861723947,17,6,2.0,5.6,1979,105,27,68,123,73,36
4,2,0.3364722366212129,0.6931471805599453,5,6,3.0,5.8,2005,105,27,130,112,77,0
4,2,0.26236426446749106,0.5877866649021191,5,6,3.0,5.8,2009,105,27,150,146,84,0
11,0,0.09531017980432493,0.47000362924573563,5,6,3.0,6.9,2010,105,32,145,195,89,0
11,0,2.3702437414678603,2.379546134130174,3,0,347.0,7.6,2001,2,17,202,292,85,24
9,2,-0.916290731874155,2.9069010598473755,17,6,3.0,5.3,1979,106,27,68,123,73,36
9,2,2.954910279033736,2.975529566236472,11,4,85.0,7.3,2006,63,7,104,153,114,4
11,0,2.995732273553991,3.0106208860477417,3,0,762.0,10.1,2010,118,27,242,18,98,26
11,0,1.8718021769015913,1.9021075263969205,5,6,4.0,4.8,2010,105,32,145,195,89,0
11,0,0.26236426446749106,0.5306282510621704,5,6,3.0,5.1,2010,105,32,145,195,89,0
11,0,2.4069451083182885,2.4423470353692043,3,0,3.0,4.5,2002,106,17,41,134,41,14
6,2,-0.35667494393873245,2.9014215940827497,5,6,5.0,6.0,2005,106,27,130,112,77,0
6,2,-0.6931471805599453,2.9069010598473755,17,6,3.0,5.3,1979,106,27,68,123,73,36
6,2,3.9684033388642534,3.979681653901961,4,7,8.0,4.9,2007,104,26,183,14,54,25
11,0,0.1823215567939546,0.7419373447293773,5,6,3.0,9.8,2010,105,32,145,195,89,0
11,0,-0.6931471805599453,-0.5108256237659907,5,6,3.0,10.5,2009,105,27,150,146,84,0
5,2,-1.2039728043259361,-0.35667494393873245,5,6,3.0,6.1,2009,106,27,150,146,84,0
5,2,0.09531017980432493,0.6931471805599453,17,6,2.0,5.9,1979,105,27,68,123,73,36
5,2,3.9889840465642745,3.996364153861897,15,7,310.0,11.5,2008,63,15,43,141,32,14
11,0,0.5306282510621704,0.5877866649021191,5,6,3.0,10.7,2005,105,27,130,112,77,0
5,1,-2.3025850929940455,0.7419373447293773,17,6,3.0,6.2,1979,105,27,68,123,73,36
5,1,-2.3025850929940455,0.7419373447293773,17,6,3.0,6.2,1979,105,27,68,123,73,36
7,2,-0.6931471805599453,0.7419373447293773,17,6,3.0,6.2,1979,105,27,68,123,73,36
7,2,0.3364722366212129,0.6931471805599453,5,6,4.0,4.9,2005,105,27,130,112,77,0
7,2,0.3364722366212129,0.6418538861723947,5,6,5.0,4.9,2009,105,27,150,146,84,0
7,2,3.40452517175483,3.417726683613366,4,7,1173.0,12.1,2019,93,30,213,91,70,30
4,2,-0.10536051565782628,4.100989104940769,17,6,2.0,5.5,1979,105,27,68,123,73,36
4,2,-0.35667494393873245,3.9815490680767565,5,6,3.0,9.9,2009,105,27,150,146,84,0
9,2,2.163323025660538,2.1972245773362196,14,7,5.0,6.4,2007,101,32,156,274,116,7
3,1,3.7062280924485496,3.720862499966987,15,7,1210.0,9.7,2009,50,21,83,164,113,3
4,2,-0.6931471805599453,3.9815490680767565,5,6,3.0,9.9,2009,105,27,150,146,84,0
4,2,-0.35667494393873245,3.9815490680767565,5,6,3.0,10.9,2005,105,27,130,112,77,0
5,1,-2.3025850929940455,4.100989104940769,17,6,2.0,5.5,1979,105,27,68,123,73,36
6,2,-1.2039728043259361,4.100989104940769,17,6,2.0,5.5,1979,105,27,68,123,73,36
3,1,3.7773481021015445,4.08260930600368,5,6,3.0,12.2,2010,105,32,145,195,89,0
4,1,0.9162907318741551,4.08260930600368,5,6,3.0,12.2,2010,105,32,145,195,89,0
11,0,-0.5108256237659907,0.09531017980432493,5,6,7.0,5.9,2009,106,27,150,146,84,0
11,0,-0.5108256237659907,0.0,5,6,6.0,5.9,2005,106,27,130,112,77,0
11,0,4.084294226368599,4.089332020398556,3,0,1173.0,16.2,2017,6,10,17,71,99,30
11,0,-0.916290731874155,-0.6931471805599453,5,6,8.0,11.0,2010,105,32,145,195,89,0
11,0,4.192680462942962,4.198704577546343,3,0,5399.0,16.9,2015,71,27,256,42,83,30
6,2,-0.6931471805599453,4.100989104940769,17,6,2.0,5.5,1979,105,27,68,123,73,36
6,2,3.3843902633457743,3.3945083935113587,15,7,6.0,5.8,2007,63,15,24,128,26,12
11,0,-2.3025850929940455,0.5306282510621704,5,6,3.0,9.7,2010,105,32,145,195,89,0
4,2,-1.6094379124341003,2.4423470353692043,5,6,4.0,5.3,2009,105,27,150,146,84,0
11,0,2.1162555148025524,2.151762203259462,3,0,1184.0,17.0,2005,6,17,177,261,81,21
4,2,0.26236426446749106,2.4423470353692043,5,6,3.0,5.4,2005,106,27,130,112,77,0
4,2,0.26236426446749106,2.4423470353692043,5,6,4.0,5.3,2009,105,27,150,146,84,0
4,2,4.22683374526818,4.232656178019613,4,7,3947.0,11.7,2009,84,1,227,97,69,30
2,1,3.1945831322991562,3.2108436531709366,14,7,5.0,6.1,2007,101,32,156,274,116,7
5,1,2.272125885509337,2.312535423847214,11,4,248.0,12.0,2006,63,7,104,153,114,4
8,2,1.410986973710262,1.4586150226995167,11,4,571.0,12.1,2014,43,30,146,220,116,6
11,0,1.9740810260220096,1.9878743481543455,3,0,4.0,0.0,2007,105,7,269,61,17,11
11,0,-1.6094379124341003,-0.2231435513142097,3,0,480.0,15.4,2007,1,7,269,61,17,11
11,0,0.1823215567939546,0.1823215567939546,5,6,4.0,4.6,2010,105,32,145,195,89,0
11,0,3.1179499062782403,3.131136910560194,3,0,1031.0,15.5,2013,62,26,253,38,85,30
5,2,3.3978584803966405,3.407841924380824,15,7,1.0,6.1,2008,106,33,27,129,27,12
11,0,1.840549633397487,1.8870696490323797,3,0,47.0,12.9,2005,101,27,271,50,17,12
11,0,1.2237754316221157,2.388762789235098,5,6,4.0,5.7,2010,105,32,145,195,89,0
6,2,1.0647107369924282,3.730501128804756,15,7,6.0,5.0,2004,6,22,54,187,39,17
4,2,-0.10536051565782628,3.332204510175204,5,6,1.0,5.9,2009,105,27,150,146,84,0
11,0,-0.5108256237659907,1.0647107369924282,5,6,3.0,4.4,2010,105,32,145,195,89,0
11,0,2.6878474937846906,2.7013612129514133,3,0,1941.0,17.8,2004,74,26,172,276,81,21
4,2,-0.35667494393873245,2.624668592163159,5,6,2.0,5.2,2005,105,27,130,112,77,0
11,0,2.617395832834079,2.631888840136646,14,7,5.0,6.6,2007,101,32,156,274,116,7
7,2,-0.916290731874155,3.332204510175204,5,6,1.0,5.9,2009,105,27,150,146,84,0
7,2,-0.6931471805599453,2.624668592163159,5,6,2.0,5.2,2005,105,27,130,112,77,0
7,2,4.032469158504013,4.039536325727106,15,7,308.0,11.3,2010,55,21,45,136,33,15
11,0,2.791165107812717,2.803360380906535,3,0,307.0,14.3,2002,120,17,41,134,41,14
11,0,2.128231705849268,2.151762203259462,5,6,5.0,6.4,2010,105,32,145,195,89,0
11,0,2.4595888418037104,2.4765384001174837,3,0,1258.0,13.1,2007,73,8,155,237,80,21
7,2,2.6878474937846906,2.70805020110221,15,7,313.0,12.0,2007,63,15,24,128,26,12
8,2,2.2823823856765264,2.322387720290225,14,7,5.0,6.3,2007,101,32,156,274,116,7
6,2,3.6506582412937387,3.730501128804756,15,7,6.0,5.0,2004,6,22,54,187,39,17
11,0,2.5572273113676265,2.5877640352277083,3,0,303.0,12.5,2004,26,7,272,58,17,11
6,2,0.1823215567939546,2.631888840136646,5,6,4.0,5.6,2005,105,27,130,112,77,0
11,0,3.0301337002713233,3.0726933146901194,5,6,4.0,5.4,2010,105,32,145,195,89,0
11,0,3.054001181677967,3.068052935133617,3,0,314.0,8.8,2007,2,26,3,66,101,28
11,0,1.3609765531356006,1.4350845252893227,5,6,5.0,5.1,2010,105,32,145,195,89,0
11,0,3.246490991901174,3.258096538021482,3,0,693.0,9.3,2014,118,17,251,51,83,30
11,0,1.410986973710262,1.4586150226995167,14,7,3.0,7.0,2007,105,32,156,274,116,7
4,2,0.3364722366212129,3.6635616461296463,5,6,4.0,5.6,2009,105,27,150,146,84,0
4,2,0.3364722366212129,2.631888840136646,5,6,4.0,5.6,2005,105,27,130,112,77,0
4,2,3.8394523125933104,3.8480176754522337,4,7,550.0,11.3,2012,8,17,215,105,69,30
11,0,2.7013612129514133,2.7343675094195836,3,0,1937.0,16.9,2005,74,6,171,264,81,21
11,0,2.0412203288596382,2.0794415416798357,5,6,3.0,4.9,2010,105,32,145,195,89,0
11,0,-0.5108256237659907,-0.35667494393873245,5,6,3.0,10.1,2010,105,32,145,195,89,0
9,2,2.2407096892759584,2.312535423847214,14,7,4.0,7.4,2007,105,32,156,274,116,7
8,2,3.2068032436339315,3.2268439945173775,15,7,151.0,9.1,2010,101,17,181,281,0,8
7,2,2.785011242238338,2.8154087194227095,15,7,319.0,7.9,2007,2,21,198,64,12,9
11,0,1.7404661748405046,1.7749523509116738,14,7,42.0,10.1,2007,101,32,156,274,116,7
6,2,-2.3025850929940455,3.1780538303479458,5,6,4.0,5.5,2009,105,27,150,146,84,0
6,2,-0.10536051565782628,3.1822118404966093,5,6,3.0,4.8,2005,106,27,130,112,77,0
6,2,3.6375861597263857,3.653252276470785,4,7,5264.0,11.4,2007,104,26,183,14,54,25
11,0,3.1179499062782403,3.122364924487357,3,0,309.0,10.8,2005,26,27,270,68,20,11
5,2,-1.6094379124341003,0.0,5,6,3.0,4.5,2009,105,27,150,146,84,0
5,2,3.5322256440685598,3.543853682063679,15,7,286.0,11.0,2011,2,9,57,170,41,16
11,0,3.624340932976365,3.632309102625542,3,0,290.0,7.4,2013,2,8,47,131,105,33
7,2,-1.2039728043259361,0.0,5,6,3.0,4.7,2009,106,27,150,146,84,0
7,2,2.856470206220483,2.884800712846709,15,7,793.0,11.1,2008,82,15,43,141,32,14
11,0,-0.2231435513142097,0.0,5,6,6.0,5.5,2010,105,32,145,195,89,0
11,0,3.543853682063679,3.5496173867804286,3,0,1199.0,15.1,2015,6,26,245,43,83,30
3,1,3.459466289786131,3.475067230228611,6,1,195.0,8.5,2010,49,19,151,286,9,4
11,0,0.0,3.40452517175483,5,6,133.0,9.5,2010,105,32,145,195,89,0
11,0,0.9555114450274363,1.9878743481543455,5,6,4.0,6.1,2010,105,32,145,195,89,0
11,0,3.3250360206965914,3.32862668882732,3,0,1046.0,15.3,2018,62,27,10,78,96,30
5,1,4.084294226368599,4.092676505121403,6,1,247.0,10.6,1997,119,24,85,196,111,2
11,0,2.3608540011180215,2.388762789235098,3,0,1060.0,16.1,2012,62,17,136,213,63,21
11,0,0.3364722366212129,0.6418538861723947,5,6,3.0,5.2,2010,105,32,145,195,89,0
9,2,2.856470206220483,2.8791984572980396,11,4,797.0,7.6,2004,58,27,81,149,106,3
2,1,3.1945831322991562,3.4657359027997265,14,7,4.0,6.5,2007,64,32,156,274,116,7
11,0,1.1314021114911006,1.2237754316221157,5,6,5.0,4.9,2010,105,32,145,195,89,0
11,0,2.509599262378372,2.533696813957432,3,0,676.0,14.4,2010,118,17,167,248,80,21
7,2,-0.5108256237659907,5.163070217140011,17,6,1.0,4.7,1979,105,27,68,123,73,36
7,2,3.126760535960395,3.139832617527748,15,7,242.0,11.4,2007,63,15,24,128,26,12
7,2,-0.6931471805599453,4.789157022101107,17,6,1.0,5.3,1979,105,27,68,123,73,36
9,2,1.8870696490323797,3.4657359027997265,14,7,4.0,6.5,2007,64,32,156,274,116,7
8,2,3.0106208860477417,3.0301337002713233,11,4,255.0,11.8,2006,63,7,104,153,114,4
11,0,2.4423470353692043,2.468099531471619,5,6,3.0,3.8,2010,105,32,145,195,89,0
11,0,2.70805020110221,2.7343675094195836,3,0,1767.0,15.7,2008,79,26,140,235,65,21
11,0,2.0149030205422647,2.0918640616783932,5,6,5.0,7.3,2010,105,32,145,195,89,0
11,0,2.990719731730447,3.0007198150650303,3,0,1195.0,17.4,2004,6,26,178,260,81,21
8,2,2.617395832834079,2.6461747973841225,15,7,4.0,6.7,2010,101,17,181,281,0,8
3,1,-2.3025850929940455,4.789157022101107,17,6,1.0,5.3,1979,105,27,68,123,73,36
5,2,-0.916290731874155,4.548599834499697,5,6,1.0,4.4,2005,106,27,130,112,77,0
5,2,4.511957804265912,4.516338972281476,15,7,5466.0,9.2,2006,88,11,89,223,40,21
11,0,-0.6931471805599453,-0.5108256237659907,17,6,4.0,9.2,1991,105,27,119,69,91,0
11,0,3.475067230228611,3.4781584227982836,3,0,2268.0,17.7,2006,45,26,4,67,101,28
6,2,4.062165663857866,4.069026754237811,15,7,1195.0,9.5,2004,6,22,54,187,39,17
6,2,-0.35667494393873245,0.1823215567939546,5,6,3.0,5.9,2005,106,27,130,112,77,0
12,4,-0.6931471805599453,4.748404354073999,5,6,4.0,5.7,2009,105,27,150,146,84,0
12,4,-0.2231435513142097,3.1179499062782403,5,6,3.0,6.3,2005,105,27,130,112,77,0
11,0,2.884800712846709,2.89591193827178,14,7,4.0,6.2,2007,105,32,156,274,116,7
9,2,2.2192034840549946,2.2617630984737906,15,7,47.0,7.1,2010,101,17,181,281,0,8
11,0,3.254242968705492,3.269568939183719,3,0,671.0,14.8,2005,118,26,179,263,81,20
11,0,-0.10536051565782628,0.0,5,6,3.0,10.6,2010,105,32,145,195,89,0
5,1,3.3603753871419,3.3775875160230218,6,1,253.0,10.3,1989,119,0,128,199,2,5
8,2,3.039749158970765,3.0587070727153796,11,4,3.0,4.9,2014,56,30,146,220,116,6
9,2,1.8870696490323797,1.9459101490553132,14,7,4.0,6.5,2007,64,32,156,274,116,7
12,4,0.47000362924573563,4.748404354073999,5,6,4.0,5.7,2009,105,27,150,146,84,0
12,4,0.0,3.1179499062782403,5,6,3.0,6.3,2005,105,27,130,112,77,0
11,0,0.09531017980432493,0.1823215567939546,5,6,3.0,10.1,2010,105,32,145,195,89,0
7,2,-1.2039728043259361,2.9444389791664403,5,6,3.0,6.1,2005,106,27,130,112,77,0
11,0,3.845883202923601,3.8522730010223722,3,0,313.0,12.2,1997,120,26,90,191,43,21
7,2,4.182050142641207,4.188138441508461,15,7,4540.0,11.2,2009,35,21,108,207,42,21
5,2,-0.35667494393873245,1.2809338454620642,5,6,2.0,4.9,2005,105,27,130,112,77,0
5,2,3.6888794541139363,3.703768066607687,4,7,3218.0,10.5,2006,77,1,120,244,50,21
11,0,3.1484533605716547,3.152736022363656,3,0,669.0,18.5,2010,118,10,32,116,103,32
11,0,1.589235205116581,1.6094379124341003,5,6,7.0,7.3,2010,105,32,145,195,89,0
4,2,0.6931471805599453,3.2347491740244907,5,6,2.0,5.5,2005,106,27,130,112,77,0
4,2,-0.6931471805599453,3.2347491740244907,5,6,2.0,5.5,2005,106,27,130,112,77,0
11,0,1.7227665977411035,2.5494451709255714,5,6,3.0,9.9,2010,105,32,145,195,89,0
6,2,2.9806186357439426,3.4436180975461075,15,7,246.0,8.0,2008,63,33,27,129,27,12
2,1,3.100092288878234,3.4657359027997265,15,7,125.0,8.1,2010,14,17,181,281,0,8
5,2,-0.6931471805599453,3.883623530906448,5,6,2.0,5.4,2009,106,27,150,146,84,0
5,2,2.9806186357439426,3.0007198150650303,15,7,280.0,11.8,2015,109,30,63,181,41,13
8,2,-0.6931471805599453,3.2347491740244907,5,6,2.0,5.5,2005,106,27,130,112,77,0
9,2,2.174751721484161,3.4657359027997265,15,7,125.0,8.1,2010,14,17,181,281,0,8
5,1,2.388762789235098,3.4436180975461075,15,7,246.0,8.0,2008,63,33,27,129,27,12
2,1,3.9080149840306073,3.9160150266976834,14,7,3.0,7.2,2007,105,32,156,274,116,7
11,0,3.720862499966987,3.728100167267218,3,0,669.0,12.1,2013,118,21,258,45,83,30
11,0,3.2771447329921766,3.292126286607793,3,0,1207.0,16.9,2016,6,27,245,22,83,30
11,0,0.09531017980432493,0.3364722366212129,5,6,5.0,0.0,2010,105,32,145,195,89,0
7,2,-0.35667494393873245,2.517696472610991,5,6,3.0,5.0,2005,106,27,130,112,77,0
7,2,3.563882963939251,3.5751506887855933,11,4,982.0,14.6,2015,61,24,125,197,44,22
2,1,-0.5108256237659907,2.4595888418037104,5,6,2.0,4.5,2010,105,32,145,195,89,0
4,2,0.0,1.9878743481543455,5,6,3.0,6.0,2005,105,27,130,112,77,0
4,2,0.09531017980432493,3.0106208860477417,5,6,4.0,6.1,2009,105,27,150,146,84,0
4,2,3.7796338173824005,3.7887247890836524,4,7,6403.0,11.1,2011,60,1,223,108,69,30
5,2,-0.916290731874155,1.1314021114911006,5,6,3.0,6.1,2009,105,27,150,146,84,0
11,0,2.8622008809294686,2.8735646395797834,14,7,4.0,6.7,2007,64,32,156,274,116,7
11,0,3.529297384289471,3.5380565643793527,3,0,1263.0,12.4,1996,73,17,110,165,45,21
6,2,-0.6931471805599453,1.1314021114911006,5,6,3.0,6.1,2009,105,27,150,146,84,0
6,2,-0.6931471805599453,4.789157022101107,17,6,1.0,5.3,1979,105,27,68,123,73,36
6,2,3.414442608412176,3.427514689979529,15,7,1.0,4.4,2011,106,22,45,137,33,15
11,0,0.0,0.26236426446749106,5,6,4.0,7.5,2010,105,32,145,195,89,0
11,0,2.7343675094195836,2.7536607123542622,3,0,287.0,10.8,2005,2,26,4,65,101,28
9,2,-1.2039728043259361,4.318820558770089,17,6,1.0,5.0,1979,106,27,68,123,73,36
9,2,3.039749158970765,3.0587070727153796,11,4,260.0,11.7,2006,63,7,104,153,114,4
2,1,-0.916290731874155,4.318820558770089,17,6,1.0,5.0,1979,106,27,68,123,73,36
11,0,0.5306282510621704,0.5877866649021191,5,6,3.0,8.6,2010,105,32,145,195,89,0
11,0,2.747270914255491,2.760009940032921,3,0,670.0,11.8,2004,118,17,165,256,81,21
8,2,-1.2039728043259361,4.318820558770089,17,6,1.0,5.0,1979,106,27,68,123,73,36
8,2,3.758871825933971,3.765840495250065,11,4,1599.0,9.1,2014,56,30,146,220,116,6
6,2,-1.2039728043259361,4.318820558770089,17,6,1.0,5.0,1979,106,27,68,123,73,36
9,2,2.580216829592325,2.6100697927420065,14,7,4.0,7.3,2007,64,32,156,274,116,7
11,0,4.019980146933238,4.023564380161053,3,0,482.0,11.0,1997,4,25,189,291,16,8
5,1,4.036008985209137,4.04305126783455,6,1,249.0,9.7,1997,119,24,85,196,111,2
11,0,2.2823823856765264,2.379546134130174,14,7,5.0,5.5,2007,64,32,156,274,116,7
11,0,4.096009841541162,4.100989104940769,3,0,2291.0,16.7,2005,45,17,246,16,98,26
11,0,-1.6094379124341003,2.509599262378372,5,6,13.0,7.6,2010,105,32,145,195,89,0
6,2,-1.6094379124341003,4.316153890523174,5,6,2.0,5.4,2009,105,27,150,146,84,0
6,2,-0.916290731874155,4.318820558770089,17,6,1.0,5.0,1979,106,27,68,123,73,36
6,2,3.7328963395307104,3.7400477406883357,15,7,1013.0,10.9,2008,99,21,60,169,41,16
11,0,2.2617630984737906,2.2823823856765264,3,0,1766.0,15.5,2007,79,17,134,221,62,21
7,2,-0.6931471805599453,2.509599262378372,17,6,1.0,6.1,1979,106,27,68,123,73,36
7,2,3.563882963939251,3.572345637857985,15,7,6.0,6.4,2007,82,15,24,128,26,12
11,0,0.47000362924573563,2.509599262378372,5,6,13.0,7.6,2010,105,32,145,195,89,0
12,4,2.2512917986064953,3.246490991901174,14,7,64.0,10.7,2007,64,32,156,274,116,7
3,1,4.505349850705881,4.511957804265912,0,2,590.0,7.2,2009,8,3,25,132,30,12
5,2,-1.6094379124341003,2.509599262378372,17,6,1.0,6.1,1979,106,27,68,123,73,36
5,2,0.0,2.501435951739211,5,6,4.0,5.7,2009,105,27,150,146,84,0
5,2,4.505349850705881,4.511957804265912,4,7,7205.0,11.2,2019,78,30,193,31,60,27
9,2,-1.2039728043259361,3.2268439945173775,17,6,1.0,4.2,1979,105,27,68,123,73,36
11,0,2.066862759472976,2.1041341542702074,3,0,1200.0,16.1,2004,6,26,172,276,81,21
11,0,1.9315214116032138,1.9740810260220096,3,0,223.0,15.3,2003,63,23,207,313,18,10
4,2,1.5260563034950492,3.2268439945173775,17,6,1.0,4.2,1979,105,27,68,123,73,36
12,4,-0.916290731874155,3.4339872044851463,5,6,3.0,9.7,2009,105,27,150,146,84,0
12,4,-0.6931471805599453,3.2268439945173775,17,6,1.0,4.2,1979,105,27,68,123,73,36
8,2,2.7343675094195836,3.246490991901174,14,7,64.0,10.7,2007,64,32,156,274,116,7
4,2,-0.35667494393873245,3.4339872044851463,5,6,3.0,9.7,2009,105,27,150,146,84,0
11,0,3.1945831322991562,3.2068032436339315,3,0,669.0,17.5,2015,118,26,260,27,83,30
5,1,3.765840495250065,3.7773481021015445,6,1,292.0,8.9,1989,119,0,128,199,2,5
9,2,-1.2039728043259361,3.2268439945173775,17,6,1.0,4.2,1979,105,27,68,123,73,36
9,2,3.126760535960395,3.152736022363656,11,4,261.0,11.4,2006,63,7,104,153,114,4
3,1,2.72785282839839,3.1822118404966093,5,6,2.0,5.0,2005,106,27,130,112,77,0
6,2,-0.6931471805599453,3.1822118404966093,5,6,2.0,5.0,2005,106,27,130,112,77,0
6,2,0.09531017980432493,3.2268439945173775,17,6,1.0,4.2,1979,105,27,68,123,73,36
6,2,3.634951112088381,3.6428355156125294,15,7,346.0,8.7,2008,63,15,43,141,32,14
6,2,-0.916290731874155,1.2237754316221157,17,6,2.0,5.7,1979,105,27,68,123,73,36
2,1,-0.916290731874155,1.1939224684724346,5,6,3.0,5.8,2005,106,27,130,112,77,0
2,1,-0.35667494393873245,1.2237754316221157,17,6,2.0,5.7,1979,105,27,68,123,73,36
2,1,4.747537427275013,4.754451888703846,0,2,3550.0,10.4,2014,68,22,139,287,51,21
2,1,-0.6931471805599453,1.840549633397487,17,6,4.0,6.6,1979,105,27,68,123,73,36
8,2,3.005682604407159,3.0252910757955354,15,7,4.0,6.8,2010,14,17,181,281,0,8
5,1,2.0541237336955462,3.4339872044851463,5,6,3.0,9.7,2009,105,27,150,146,84,0
11,0,-1.2039728043259361,-0.5108256237659907,5,6,4.0,7.3,2009,105,27,150,146,84,0
11,0,3.126760535960395,3.139832617527748,3,0,363.0,13.5,1992,120,26,111,152,46,20
11,0,-1.2039728043259361,-0.5108256237659907,5,6,4.0,7.2,2005,105,27,130,112,77,0
11,0,-0.916290731874155,-0.6931471805599453,5,6,3.0,10.2,2009,105,27,150,146,84,0
11,0,-0.916290731874155,-0.6931471805599453,5,6,3.0,9.4,2005,105,27,130,112,77,0
12,4,-0.916290731874155,1.840549633397487,17,6,4.0,6.6,1979,105,27,68,123,73,36
12,4,-0.10536051565782628,0.26236426446749106,5,6,5.0,6.5,2009,105,27,150,146,84,0
12,4,3.261935314328648,3.462606009790799,10,3,4758.0,15.3,2018,96,21,21,307,82,31
12,4,-0.10536051565782628,0.26236426446749106,5,6,4.0,6.4,2005,105,27,130,112,77,0
11,0,0.6931471805599453,0.7884573603642703,5,6,12.0,5.8,2010,105,32,145,195,89,0
11,0,2.8390784635086144,2.8449093838194073,3,0,321.0,12.8,2013,2,8,47,126,105,33
7,2,-0.2231435513142097,2.6390573296152584,5,6,3.0,6.5,2009,105,27,150,146,84,0
7,2,-0.10536051565782628,2.653241964607215,17,6,2.0,5.7,1979,106,27,68,123,73,36
7,2,3.6913763343125234,3.9740583963475986,11,4,4706.0,15.2,2016,83,2,78,144,38,19
4,1,-0.916290731874155,2.653241964607215,17,6,2.0,5.7,1979,106,27,68,123,73,36
7,2,-0.5108256237659907,2.653241964607215,17,6,2.0,5.7,1979,106,27,68,123,73,36
4,1,0.1823215567939546,2.6390573296152584,5,6,3.0,6.5,2009,105,27,150,146,84,0
1,3,2.9806186357439426,2.990719731730447,11,4,2145.0,11.9,2008,112,23,173,216,4,5
11,0,2.2192034840549946,2.2407096892759584,15,7,3.0,8.8,2010,105,17,181,281,0,8
11,0,4.133565275375382,4.133565275375382,17,6,3.0,12.1,1991,105,27,119,69,91,0
11,0,2.1041341542702074,2.1162555148025524,3,0,1202.0,14.4,2014,6,26,16,72,99,30
11,0,0.1823215567939546,1.0986122886681098,17,6,4.0,12.6,1991,105,27,119,69,91,0
5,1,-0.5108256237659907,2.653241964607215,17,6,2.0,5.7,1979,106,27,68,123,73,36
5,1,-0.916290731874155,2.6390573296152584,5,6,3.0,6.5,2009,105,27,150,146,84,0
5,1,2.501435951739211,3.9740583963475986,11,4,4706.0,15.2,2016,83,2,78,144,38,19
4,2,-1.2039728043259361,2.7536607123542622,5,6,3.0,9.2,2005,105,27,130,112,77,0
5,2,0.4054651081081644,0.7884573603642703,17,6,2.0,4.9,1979,105,27,68,123,73,36
4,2,0.4054651081081644,0.7884573603642703,5,6,4.0,5.2,2009,105,27,150,146,84,0
4,2,-0.2231435513142097,0.1823215567939546,17,6,6.0,6.9,1991,106,27,119,69,91,0
4,2,3.66612246699132,3.676300671907076,4,7,2369.0,11.3,2014,28,22,224,100,69,30
11,0,2.954910279033736,2.970414465569701,3,0,279.0,16.1,2005,2,26,231,7,93,25
11,0,-0.6931471805599453,-0.35667494393873245,5,6,5.0,7.9,2005,105,27,130,112,77,0
8,2,-1.6094379124341003,-0.35667494393873245,17,6,4.0,8.8,1979,105,27,68,123,73,36
8,2,2.272125885509337,2.312535423847214,15,7,4.0,9.0,2010,105,17,181,281,0,8
11,0,-0.6931471805599453,-0.2231435513142097,17,6,3.0,7.1,1979,105,27,68,123,73,36
6,2,-0.35667494393873245,1.8082887711792655,5,6,3.0,6.1,2005,105,27,130,112,77,0
6,2,-0.916290731874155,1.4816045409242156,17,6,2.0,5.8,1979,106,27,68,123,73,36
6,2,3.517497837358316,3.5234150143864045,15,7,675.0,10.7,2011,60,22,45,137,33,15
11,0,1.9459101490553132,2.0149030205422647,15,7,125.0,9.4,2010,105,17,181,281,0,8
6,2,0.7884573603642703,3.8649313978942956,17,6,3.0,6.2,1979,105,27,68,123,73,36
6,2,-0.35667494393873245,3.858622228701031,5,6,3.0,6.3,2005,105,27,130,112,77,0
11,0,-0.10536051565782628,0.1823215567939546,5,6,3.0,6.0,2010,105,32,145,195,89,0
